Year,Age,Ethnic,Sex,Area,count
2018,85-89 years,Other ethnicity nec,Female,Mangere Bridge Ambury,0
2018,85-89 years,Other ethnicity nec,Female,Mangere Bridge,0
2018,85-89 years,Other ethnicity nec,Female,Mangere Mountain View,0
2018,85-89 years,Other ethnicity nec,Female,Mangere North,0
2018,85-89 years,Other ethnicity nec,Female,Mangere West,0
2018,85-89 years,Other ethnicity nec,Female,Mangere Central,0
2018,85-89 years,Other ethnicity nec,Female,Mangere South,0
2018,85-89 years,Other ethnicity nec,Female,Highland Park (Auckland),0
2018,85-89 years,Other ethnicity nec,Female,Mangere Mascot,0
2018,85-89 years,Other ethnicity nec,Female,Mangere South East,0
2018,85-89 years,Other ethnicity nec,Female,Mangere East,0
2018,85-89 years,Other ethnicity nec,Female,Hilltop (Auckland),0
2018,85-89 years,Other ethnicity nec,Female,The Gardens (Auckland),0
2018,85-89 years,Other ethnicity nec,Female,Manurewa Central,0
2018,85-89 years,Other ethnicity nec,Female,Manurewa East,0
2018,85-89 years,Other ethnicity nec,Female,Manurewa South,0
2018,85-89 years,Other ethnicity nec,Female,Papakura West,0
2018,85-89 years,Other ethnicity nec,Female,Papakura North,0
2018,85-89 years,Other ethnicity nec,Female,Papakura Central,0
2018,85-89 years,Other ethnicity nec,Female,Papakura North East,0
2018,85-89 years,Other ethnicity nec,Female,Papakura Kelvin,0
2018,85-89 years,Other ethnicity nec,Female,Papakura Massey Park,0
2018,85-89 years,Other ethnicity nec,Female,Papakura East,0
2018,85-89 years,Other ethnicity nec,Female,Cloverlea (Auckland),0
2018,85-89 years,Other ethnicity nec,Total people - sex,Silverdale South (Auckland),0
2018,85-89 years,Other ethnicity nec,Total people - sex,Hillcrest North (Auckland),0
2018,85-89 years,Other ethnicity nec,Total people - sex,Hillcrest West (Auckland),0
2018,85-89 years,Other ethnicity nec,Total people - sex,Hillcrest East (Auckland),0
2018,85-89 years,Other ethnicity nec,Total people - sex,Western Heights (Auckland),0
2018,85-89 years,Other ethnicity nec,Total people - sex,Northcote Central (Auckland),0
2018,85-89 years,Other ethnicity nec,Total people - sex,Northcote South (Auckland),0
2018,85-89 years,Other ethnicity nec,Total people - sex,Northcote Point (Auckland),0
2018,85-89 years,Other ethnicity nec,Total people - sex,Belmont (Auckland),0
2018,85-89 years,Other ethnicity nec,Total people - sex,Avondale West (Auckland),0
2018,85-89 years,Other ethnicity nec,Total people - sex,Avondale North (Auckland),0
2018,85-89 years,Other ethnicity nec,Total people - sex,Avondale Central (Auckland),0
2018,85-89 years,Other ethnicity nec,Total people - sex,Morningside (Auckland),0
2018,85-89 years,Other ethnicity nec,Total people - sex,Avondale South (Auckland),0
2018,85-89 years,Other ethnicity nec,Total people - sex,Mount Roskill North,0
2018,85-89 years,Other ethnicity nec,Total people - sex,Mount Roskill White Swan,0
2018,85-89 years,Other ethnicity nec,Total people - sex,Mount Roskill Central North,0
2018,85-89 years,Other ethnicity nec,Total people - sex,Mount Roskill Central South,0
2018,85-89 years,Other ethnicity nec,Total people - sex,Mount Roskill South,0
2018,85-89 years,Other ethnicity nec,Total people - sex,Hillsborough North (Auckland),0
2018,85-89 years,Other ethnicity nec,Total people - sex,Hillsborough West (Auckland),0
2018,85-89 years,Other ethnicity nec,Total people - sex,Royal Oak West (Auckland),0
2018,85-89 years,Other ethnicity nec,Total people - sex,Hillsborough East (Auckland),0
2018,85-89 years,Other ethnicity nec,Total people - sex,Royal Oak East (Auckland),0
2018,85-89 years,Other ethnicity nec,Total people - sex,Hillsborough South (Auckland),0
2018,85-89 years,Other ethnicity nec,Total people - sex,Mangere Bridge Ambury,0
2018,85-89 years,Other ethnicity nec,Total people - sex,Mangere Bridge,0
2018,85-89 years,Other ethnicity nec,Total people - sex,Mangere Mountain View,0
2018,85-89 years,Other ethnicity nec,Total people - sex,Auckland Airport,0
2018,85-89 years,Other ethnicity nec,Total people - sex,Mangere North,0
2018,85-89 years,Other ethnicity nec,Total people - sex,Mangere West,0
2018,85-89 years,Other ethnicity nec,Total people - sex,Mangere Central,0
2018,85-89 years,Other ethnicity nec,Total people - sex,Mangere South,0
2018,85-89 years,Other ethnicity nec,Total people - sex,Highland Park (Auckland),0
2018,85-89 years,Other ethnicity nec,Total people - sex,Mangere Mascot,0
2018,85-89 years,Other ethnicity nec,Total people - sex,Mangere South East,0
2018,85-89 years,Other ethnicity nec,Total people - sex,Mangere East,0
2018,85-89 years,Other ethnicity nec,Total people - sex,Manukau Central,0
2018,85-89 years,Other ethnicity nec,Total people - sex,Hilltop (Auckland),0
2018,85-89 years,Other ethnicity nec,Total people - sex,The Gardens (Auckland),0
2018,85-89 years,Other ethnicity nec,Total people - sex,Manurewa Central,0
2018,85-89 years,Other ethnicity nec,Total people - sex,Manurewa East,0
2018,85-89 years,Other ethnicity nec,Total people - sex,Manurewa South,0
2018,85-89 years,Other ethnicity nec,Total people - sex,Papakura West,0
2018,85-89 years,Other ethnicity nec,Total people - sex,Papakura North,0
2018,85-89 years,Other ethnicity nec,Total people - sex,Papakura Central,0
2018,85-89 years,Other ethnicity nec,Total people - sex,Papakura North East,0
2018,85-89 years,Other ethnicity nec,Total people - sex,Papakura Kelvin,0
2018,85-89 years,Other ethnicity nec,Total people - sex,Papakura Massey Park,0
2018,85-89 years,Other ethnicity nec,Total people - sex,Papakura East,0
2018,85-89 years,Other ethnicity nec,Total people - sex,Cloverlea (Auckland),0
2018,90-94 years,New Zealander,Male,Silverdale South (Auckland),0
2018,90-94 years,New Zealander,Male,Hillcrest North (Auckland),0
2018,90-94 years,New Zealander,Male,Hillcrest West (Auckland),0
2018,90-94 years,New Zealander,Male,Hillcrest East (Auckland),0
2018,90-94 years,New Zealander,Male,Western Heights (Auckland),0
2018,90-94 years,New Zealander,Male,Northcote Central (Auckland),0
2018,90-94 years,New Zealander,Male,Northcote South (Auckland),0
2018,90-94 years,New Zealander,Male,Northcote Point (Auckland),0
2018,90-94 years,New Zealander,Male,Belmont (Auckland),0
2018,90-94 years,New Zealander,Male,Avondale West (Auckland),0
2018,90-94 years,New Zealander,Male,Avondale North (Auckland),0
2018,90-94 years,New Zealander,Male,Avondale Central (Auckland),0
2018,90-94 years,New Zealander,Male,Morningside (Auckland),0
2018,90-94 years,New Zealander,Male,Avondale South (Auckland),0
2018,90-94 years,New Zealander,Male,Mount Roskill North,0
2018,90-94 years,New Zealander,Male,Mount Roskill White Swan,0
2018,90-94 years,New Zealander,Male,Mount Roskill Central North,0
2018,90-94 years,New Zealander,Male,Mount Roskill Central South,0
2018,90-94 years,New Zealander,Male,Mount Roskill South,0
2018,90-94 years,New Zealander,Male,Hillsborough North (Auckland),0
2018,90-94 years,New Zealander,Male,Hillsborough West (Auckland),0
2018,90-94 years,New Zealander,Male,Royal Oak West (Auckland),0
2018,90-94 years,New Zealander,Male,Hillsborough East (Auckland),0
2018,90-94 years,New Zealander,Male,Royal Oak East (Auckland),0
2018,90-94 years,New Zealander,Male,Hillsborough South (Auckland),0
2018,90-94 years,New Zealander,Male,Mangere Bridge Ambury,0
2018,90-94 years,New Zealander,Male,Mangere Bridge,0
2018,90-94 years,New Zealander,Male,Mangere Mountain View,0
2018,90-94 years,New Zealander,Male,Mangere North,0
2018,90-94 years,New Zealander,Male,Mangere West,0
2018,90-94 years,New Zealander,Male,Mangere Central,0
2018,90-94 years,New Zealander,Male,Mangere South,0
2018,90-94 years,New Zealander,Male,Highland Park (Auckland),0
2018,90-94 years,New Zealander,Male,Mangere Mascot,0
2018,90-94 years,New Zealander,Male,Mangere South East,0
2018,90-94 years,New Zealander,Male,Mangere East,0
2018,90-94 years,New Zealander,Male,Hilltop (Auckland),0
2018,90-94 years,New Zealander,Male,The Gardens (Auckland),0
2018,90-94 years,New Zealander,Male,Manurewa Central,3
2018,90-94 years,New Zealander,Male,Manurewa East,0
2018,90-94 years,New Zealander,Male,Manurewa South,0
2018,90-94 years,New Zealander,Male,Papakura West,0
2018,90-94 years,New Zealander,Male,Papakura North,0
2018,90-94 years,New Zealander,Male,Papakura Central,0
2018,90-94 years,New Zealander,Male,Papakura North East,0
2018,90-94 years,New Zealander,Male,Papakura Kelvin,0
2018,90-94 years,New Zealander,Male,Papakura Massey Park,0
2018,90-94 years,New Zealander,Male,Papakura East,0
2018,90-94 years,New Zealander,Male,Cloverlea (Auckland),0
2018,90-94 years,New Zealander,Female,Silverdale South (Auckland),0
2018,90-94 years,New Zealander,Female,Hillcrest North (Auckland),0
2018,90-94 years,New Zealander,Female,Hillcrest West (Auckland),0
2018,90-94 years,New Zealander,Female,Hillcrest East (Auckland),0
2018,90-94 years,New Zealander,Female,Western Heights (Auckland),0
2018,90-94 years,New Zealander,Female,Northcote Central (Auckland),0
2018,90-94 years,New Zealander,Female,Northcote South (Auckland),0
2018,90-94 years,New Zealander,Female,Northcote Point (Auckland),0
2018,90-94 years,New Zealander,Female,Belmont (Auckland),0
2018,90-94 years,New Zealander,Female,Avondale West (Auckland),0
2018,90-94 years,New Zealander,Female,Avondale North (Auckland),0
2018,90-94 years,New Zealander,Female,Avondale Central (Auckland),0
2018,90-94 years,New Zealander,Female,Morningside (Auckland),0
2018,90-94 years,New Zealander,Female,Avondale South (Auckland),0
2018,90-94 years,New Zealander,Female,Mount Roskill North,0
2018,90-94 years,New Zealander,Female,Mount Roskill White Swan,0
2018,90-94 years,New Zealander,Female,Mount Roskill Central North,0
2018,90-94 years,New Zealander,Female,Mount Roskill Central South,0
2018,90-94 years,New Zealander,Female,Mount Roskill South,0
2018,90-94 years,New Zealander,Female,Hillsborough North (Auckland),0
2018,90-94 years,New Zealander,Female,Hillsborough West (Auckland),0
2018,90-94 years,New Zealander,Female,Royal Oak West (Auckland),0
2018,90-94 years,New Zealander,Female,Hillsborough East (Auckland),0
2018,90-94 years,New Zealander,Female,Royal Oak East (Auckland),0
2018,90-94 years,New Zealander,Female,Hillsborough South (Auckland),0
2018,90-94 years,New Zealander,Female,Mangere Bridge Ambury,0
2018,90-94 years,New Zealander,Female,Mangere Bridge,0
2018,90-94 years,New Zealander,Female,Mangere Mountain View,0
2018,90-94 years,New Zealander,Female,Mangere North,0
2018,90-94 years,New Zealander,Female,Mangere West,0
2018,90-94 years,New Zealander,Female,Mangere Central,0
2018,90-94 years,New Zealander,Female,Mangere South,0
2018,90-94 years,New Zealander,Female,Highland Park (Auckland),0
2018,90-94 years,New Zealander,Female,Mangere Mascot,0
2018,90-94 years,New Zealander,Female,Mangere South East,0
2018,90-94 years,New Zealander,Female,Mangere East,3
2018,90-94 years,New Zealander,Female,Hilltop (Auckland),0
2018,90-94 years,New Zealander,Female,The Gardens (Auckland),0
2018,90-94 years,New Zealander,Female,Manurewa Central,0
2018,90-94 years,New Zealander,Female,Manurewa East,0
2018,90-94 years,New Zealander,Female,Manurewa South,0
2018,90-94 years,New Zealander,Female,Papakura West,0
2018,90-94 years,New Zealander,Female,Papakura North,0
2018,90-94 years,New Zealander,Female,Papakura Central,0
2018,90-94 years,New Zealander,Female,Papakura North East,0
2018,90-94 years,New Zealander,Female,Papakura Kelvin,0
2018,90-94 years,New Zealander,Female,Papakura Massey Park,0
2018,90-94 years,New Zealander,Female,Papakura East,0
2018,90-94 years,New Zealander,Female,Cloverlea (Auckland),0
2018,90-94 years,New Zealander,Total people - sex,Silverdale South (Auckland),0
2018,90-94 years,New Zealander,Total people - sex,Hillcrest North (Auckland),0
2018,90-94 years,New Zealander,Total people - sex,Hillcrest West (Auckland),0
2018,90-94 years,New Zealander,Total people - sex,Hillcrest East (Auckland),0
2018,90-94 years,New Zealander,Total people - sex,Western Heights (Auckland),0
2018,90-94 years,New Zealander,Total people - sex,Northcote Central (Auckland),0
2018,90-94 years,New Zealander,Total people - sex,Northcote South (Auckland),0
2018,90-94 years,New Zealander,Total people - sex,Northcote Point (Auckland),0
2018,90-94 years,New Zealander,Total people - sex,Belmont (Auckland),0
2018,90-94 years,New Zealander,Total people - sex,Avondale West (Auckland),0
2018,90-94 years,New Zealander,Total people - sex,Avondale North (Auckland),0
2018,90-94 years,New Zealander,Total people - sex,Avondale Central (Auckland),0
2018,90-94 years,New Zealander,Total people - sex,Morningside (Auckland),0
2018,90-94 years,New Zealander,Total people - sex,Avondale South (Auckland),0
2018,90-94 years,New Zealander,Total people - sex,Mount Roskill North,0
2018,90-94 years,New Zealander,Total people - sex,Mount Roskill White Swan,0
2018,90-94 years,New Zealander,Total people - sex,Mount Roskill Central North,0
2018,90-94 years,New Zealander,Total people - sex,Mount Roskill Central South,0
2018,90-94 years,New Zealander,Total people - sex,Mount Roskill South,0
2018,90-94 years,New Zealander,Total people - sex,Hillsborough North (Auckland),0
2018,90-94 years,New Zealander,Total people - sex,Hillsborough West (Auckland),0
2018,90-94 years,New Zealander,Total people - sex,Royal Oak West (Auckland),0
2018,90-94 years,New Zealander,Total people - sex,Hillsborough East (Auckland),0
2018,90-94 years,New Zealander,Total people - sex,Royal Oak East (Auckland),0
2018,90-94 years,New Zealander,Total people - sex,Hillsborough South (Auckland),0
2018,90-94 years,New Zealander,Total people - sex,Mangere Bridge Ambury,0
2018,90-94 years,New Zealander,Total people - sex,Mangere Bridge,0
2018,90-94 years,New Zealander,Total people - sex,Mangere Mountain View,0
2018,90-94 years,New Zealander,Total people - sex,Auckland Airport,0
2018,90-94 years,New Zealander,Total people - sex,Mangere North,0
2018,90-94 years,New Zealander,Total people - sex,Mangere West,0
2018,90-94 years,New Zealander,Total people - sex,Mangere Central,0
2018,90-94 years,New Zealander,Total people - sex,Mangere South,0
2018,90-94 years,New Zealander,Total people - sex,Highland Park (Auckland),0
2018,90-94 years,New Zealander,Total people - sex,Mangere Mascot,0
2018,90-94 years,New Zealander,Total people - sex,Mangere South East,0
2018,90-94 years,New Zealander,Total people - sex,Mangere East,3
2018,90-94 years,New Zealander,Total people - sex,Manukau Central,0
2018,90-94 years,New Zealander,Total people - sex,Hilltop (Auckland),0
2018,90-94 years,New Zealander,Total people - sex,The Gardens (Auckland),0
2018,90-94 years,New Zealander,Total people - sex,Manurewa Central,3
2018,90-94 years,New Zealander,Total people - sex,Manurewa East,0
2018,90-94 years,New Zealander,Total people - sex,Manurewa South,0
2018,90-94 years,New Zealander,Total people - sex,Papakura West,0
2018,90-94 years,New Zealander,Total people - sex,Papakura North,0
2018,90-94 years,New Zealander,Total people - sex,Papakura Central,0
2018,90-94 years,New Zealander,Total people - sex,Papakura North East,0
2018,90-94 years,New Zealander,Total people - sex,Papakura Kelvin,0
2018,90-94 years,New Zealander,Total people - sex,Papakura Massey Park,0
2018,90-94 years,New Zealander,Total people - sex,Papakura East,0
2018,90-94 years,New Zealander,Total people - sex,Cloverlea (Auckland),0
2018,90-94 years,Other ethnicity nec,Male,Silverdale South (Auckland),0
2018,90-94 years,Other ethnicity nec,Male,Hillcrest North (Auckland),0
2018,90-94 years,Other ethnicity nec,Male,Hillcrest West (Auckland),0
2018,90-94 years,Other ethnicity nec,Male,Hillcrest East (Auckland),0
2018,90-94 years,Other ethnicity nec,Male,Western Heights (Auckland),0
2018,90-94 years,Other ethnicity nec,Male,Northcote Central (Auckland),0
2018,90-94 years,Other ethnicity nec,Male,Northcote South (Auckland),0
2018,90-94 years,Other ethnicity nec,Male,Northcote Point (Auckland),0
2018,90-94 years,Other ethnicity nec,Male,Belmont (Auckland),0
2018,90-94 years,Other ethnicity nec,Male,Avondale West (Auckland),0
2018,90-94 years,Other ethnicity nec,Male,Avondale North (Auckland),0
2018,90-94 years,Other ethnicity nec,Male,Avondale Central (Auckland),0
2018,90-94 years,Other ethnicity nec,Male,Morningside (Auckland),0
2018,90-94 years,Other ethnicity nec,Male,Avondale South (Auckland),0
2018,90-94 years,Other ethnicity nec,Male,Mount Roskill North,0
2018,90-94 years,Other ethnicity nec,Male,Mount Roskill White Swan,0
2018,90-94 years,Other ethnicity nec,Male,Mount Roskill Central North,0
2018,90-94 years,Other ethnicity nec,Male,Mount Roskill Central South,0
2018,90-94 years,Other ethnicity nec,Male,Mount Roskill South,0
2018,90-94 years,Other ethnicity nec,Male,Hillsborough North (Auckland),0
2018,90-94 years,Other ethnicity nec,Male,Hillsborough West (Auckland),0
2018,90-94 years,Other ethnicity nec,Male,Royal Oak West (Auckland),0
2018,90-94 years,Other ethnicity nec,Male,Hillsborough East (Auckland),0
2018,90-94 years,Other ethnicity nec,Male,Royal Oak East (Auckland),0
2018,90-94 years,Other ethnicity nec,Male,Hillsborough South (Auckland),0
2018,90-94 years,Other ethnicity nec,Male,Mangere Bridge Ambury,0
2018,90-94 years,Other ethnicity nec,Male,Mangere Bridge,0
2018,90-94 years,Other ethnicity nec,Male,Mangere Mountain View,0
2018,90-94 years,Other ethnicity nec,Male,Mangere North,0
2018,90-94 years,Other ethnicity nec,Male,Mangere West,0
2018,90-94 years,Other ethnicity nec,Male,Mangere Central,0
2018,90-94 years,Other ethnicity nec,Male,Mangere South,0
2018,90-94 years,Other ethnicity nec,Male,Highland Park (Auckland),0
2018,90-94 years,Other ethnicity nec,Male,Mangere Mascot,0
2018,90-94 years,Other ethnicity nec,Male,Mangere South East,0
2018,90-94 years,Other ethnicity nec,Male,Mangere East,0
2018,90-94 years,Other ethnicity nec,Male,Hilltop (Auckland),0
2018,90-94 years,Other ethnicity nec,Male,The Gardens (Auckland),0
2018,90-94 years,Other ethnicity nec,Male,Manurewa Central,0
2018,90-94 years,Other ethnicity nec,Male,Manurewa East,0
2018,90-94 years,Other ethnicity nec,Male,Manurewa South,0
2018,90-94 years,Other ethnicity nec,Male,Papakura West,0
2018,90-94 years,Other ethnicity nec,Male,Papakura North,0
2018,90-94 years,Other ethnicity nec,Male,Papakura Central,0
2018,90-94 years,Other ethnicity nec,Male,Papakura North East,0
2018,90-94 years,Other ethnicity nec,Male,Papakura Kelvin,0
2018,90-94 years,Other ethnicity nec,Male,Papakura Massey Park,0
2018,90-94 years,Other ethnicity nec,Male,Papakura East,0
2018,90-94 years,Other ethnicity nec,Male,Cloverlea (Auckland),0
2018,90-94 years,Other ethnicity nec,Female,Silverdale South (Auckland),0
2018,90-94 years,Other ethnicity nec,Female,Hillcrest North (Auckland),0
2018,90-94 years,Other ethnicity nec,Female,Hillcrest West (Auckland),0
2018,90-94 years,Other ethnicity nec,Female,Hillcrest East (Auckland),0
2018,90-94 years,Other ethnicity nec,Female,Western Heights (Auckland),0
2018,90-94 years,Other ethnicity nec,Female,Northcote Central (Auckland),0
2018,90-94 years,Other ethnicity nec,Female,Northcote South (Auckland),0
2018,90-94 years,Other ethnicity nec,Female,Northcote Point (Auckland),0
2018,90-94 years,Other ethnicity nec,Female,Belmont (Auckland),0
2018,90-94 years,Other ethnicity nec,Female,Avondale West (Auckland),0
2018,90-94 years,Other ethnicity nec,Female,Avondale North (Auckland),0
2018,90-94 years,Other ethnicity nec,Female,Avondale Central (Auckland),0
2018,90-94 years,Other ethnicity nec,Female,Morningside (Auckland),0
2018,90-94 years,Other ethnicity nec,Female,Avondale South (Auckland),0
2018,90-94 years,Other ethnicity nec,Female,Mount Roskill North,0
2018,90-94 years,Other ethnicity nec,Female,Mount Roskill White Swan,0
2018,90-94 years,Other ethnicity nec,Female,Mount Roskill Central North,0
2018,90-94 years,Other ethnicity nec,Female,Mount Roskill Central South,0
2018,90-94 years,Other ethnicity nec,Female,Mount Roskill South,0
2018,90-94 years,Other ethnicity nec,Female,Hillsborough North (Auckland),0
2018,90-94 years,Other ethnicity nec,Female,Hillsborough West (Auckland),0
2018,90-94 years,Other ethnicity nec,Female,Royal Oak West (Auckland),0
2018,90-94 years,Other ethnicity nec,Female,Hillsborough East (Auckland),0
2018,90-94 years,Other ethnicity nec,Female,Royal Oak East (Auckland),0
2018,90-94 years,Other ethnicity nec,Female,Hillsborough South (Auckland),0
2018,90-94 years,Other ethnicity nec,Female,Mangere Bridge Ambury,0
2018,90-94 years,Other ethnicity nec,Female,Mangere Bridge,0
2018,90-94 years,Other ethnicity nec,Female,Mangere Mountain View,0
2018,90-94 years,Other ethnicity nec,Female,Mangere North,0
2018,90-94 years,Other ethnicity nec,Female,Mangere West,0
2018,90-94 years,Other ethnicity nec,Female,Mangere Central,0
2018,90-94 years,Other ethnicity nec,Female,Mangere South,0
2018,90-94 years,Other ethnicity nec,Female,Highland Park (Auckland),0
2018,90-94 years,Other ethnicity nec,Female,Mangere Mascot,0
2018,90-94 years,Other ethnicity nec,Female,Mangere South East,0
2018,90-94 years,Other ethnicity nec,Female,Mangere East,0
2018,90-94 years,Other ethnicity nec,Female,Hilltop (Auckland),0
2018,90-94 years,Other ethnicity nec,Female,The Gardens (Auckland),0
2018,90-94 years,Other ethnicity nec,Female,Manurewa Central,0
2018,90-94 years,Other ethnicity nec,Female,Manurewa East,0
2018,90-94 years,Other ethnicity nec,Female,Manurewa South,0
2018,90-94 years,Other ethnicity nec,Female,Papakura West,0
2018,90-94 years,Other ethnicity nec,Female,Papakura North,0
2018,90-94 years,Other ethnicity nec,Female,Papakura Central,0
2018,90-94 years,Other ethnicity nec,Female,Papakura North East,0
2018,90-94 years,Other ethnicity nec,Female,Papakura Kelvin,0
2018,90-94 years,Other ethnicity nec,Female,Papakura Massey Park,0
2018,90-94 years,Other ethnicity nec,Female,Papakura East,0
2018,90-94 years,Other ethnicity nec,Female,Cloverlea (Auckland),0
2018,90-94 years,Other ethnicity nec,Total people - sex,Silverdale South (Auckland),0
2018,90-94 years,Other ethnicity nec,Total people - sex,Hillcrest North (Auckland),0
2018,90-94 years,Other ethnicity nec,Total people - sex,Hillcrest West (Auckland),0
2018,90-94 years,Other ethnicity nec,Total people - sex,Hillcrest East (Auckland),0
2018,90-94 years,Other ethnicity nec,Total people - sex,Western Heights (Auckland),0
2018,90-94 years,Other ethnicity nec,Total people - sex,Northcote Central (Auckland),0
2018,90-94 years,Other ethnicity nec,Total people - sex,Northcote South (Auckland),0
2018,90-94 years,Other ethnicity nec,Total people - sex,Northcote Point (Auckland),0
2018,90-94 years,Other ethnicity nec,Total people - sex,Belmont (Auckland),0
2018,90-94 years,Other ethnicity nec,Total people - sex,Avondale West (Auckland),0
2018,90-94 years,Other ethnicity nec,Total people - sex,Avondale North (Auckland),0
2018,90-94 years,Other ethnicity nec,Total people - sex,Avondale Central (Auckland),0
2018,90-94 years,Other ethnicity nec,Total people - sex,Morningside (Auckland),0
2018,90-94 years,Other ethnicity nec,Total people - sex,Avondale South (Auckland),0
2018,90-94 years,Other ethnicity nec,Total people - sex,Mount Roskill North,0
2018,90-94 years,Other ethnicity nec,Total people - sex,Mount Roskill White Swan,0
2018,90-94 years,Other ethnicity nec,Total people - sex,Mount Roskill Central North,0
2018,90-94 years,Other ethnicity nec,Total people - sex,Mount Roskill Central South,0
2018,90-94 years,Other ethnicity nec,Total people - sex,Mount Roskill South,0
2018,90-94 years,Other ethnicity nec,Total people - sex,Hillsborough North (Auckland),0
2018,90-94 years,Other ethnicity nec,Total people - sex,Hillsborough West (Auckland),0
2018,90-94 years,Other ethnicity nec,Total people - sex,Royal Oak West (Auckland),0
2018,90-94 years,Other ethnicity nec,Total people - sex,Hillsborough East (Auckland),0
2018,90-94 years,Other ethnicity nec,Total people - sex,Royal Oak East (Auckland),0
2018,90-94 years,Other ethnicity nec,Total people - sex,Hillsborough South (Auckland),0
2018,90-94 years,Other ethnicity nec,Total people - sex,Mangere Bridge Ambury,0
2018,90-94 years,Other ethnicity nec,Total people - sex,Mangere Bridge,0
2018,90-94 years,Other ethnicity nec,Total people - sex,Mangere Mountain View,0
2018,90-94 years,Other ethnicity nec,Total people - sex,Auckland Airport,0
2018,90-94 years,Other ethnicity nec,Total people - sex,Mangere North,0
2018,90-94 years,Other ethnicity nec,Total people - sex,Mangere West,0
2018,90-94 years,Other ethnicity nec,Total people - sex,Mangere Central,0
2018,90-94 years,Other ethnicity nec,Total people - sex,Mangere South,0
2018,90-94 years,Other ethnicity nec,Total people - sex,Highland Park (Auckland),0
2018,90-94 years,Other ethnicity nec,Total people - sex,Mangere Mascot,0
2018,90-94 years,Other ethnicity nec,Total people - sex,Mangere South East,0
2018,90-94 years,Other ethnicity nec,Total people - sex,Mangere East,0
2018,90-94 years,Other ethnicity nec,Total people - sex,Manukau Central,0
2018,90-94 years,Other ethnicity nec,Total people - sex,Hilltop (Auckland),0
2018,90-94 years,Other ethnicity nec,Total people - sex,The Gardens (Auckland),0
2018,90-94 years,Other ethnicity nec,Total people - sex,Manurewa Central,0
2018,90-94 years,Other ethnicity nec,Total people - sex,Manurewa East,0
2018,90-94 years,Other ethnicity nec,Total people - sex,Manurewa South,0
2018,90-94 years,Other ethnicity nec,Total people - sex,Papakura West,0
2018,90-94 years,Other ethnicity nec,Total people - sex,Papakura North,0
2018,90-94 years,Other ethnicity nec,Total people - sex,Papakura Central,0
2018,90-94 years,Other ethnicity nec,Total people - sex,Papakura North East,0
2018,90-94 years,Other ethnicity nec,Total people - sex,Papakura Kelvin,0
2018,90-94 years,Other ethnicity nec,Total people - sex,Papakura Massey Park,0
2018,90-94 years,Other ethnicity nec,Total people - sex,Papakura East,0
2018,90-94 years,Other ethnicity nec,Total people - sex,Cloverlea (Auckland),0
2018,95-99 years,New Zealander,Male,Silverdale South (Auckland),0
2018,95-99 years,New Zealander,Male,Hillcrest North (Auckland),0
2018,95-99 years,New Zealander,Male,Hillcrest West (Auckland),0
2018,95-99 years,New Zealander,Male,Hillcrest East (Auckland),0
2018,95-99 years,New Zealander,Male,Western Heights (Auckland),0
2018,95-99 years,New Zealander,Male,Northcote Central (Auckland),0
2018,95-99 years,New Zealander,Male,Northcote South (Auckland),0
2018,95-99 years,New Zealander,Male,Northcote Point (Auckland),0
2018,95-99 years,New Zealander,Male,Belmont (Auckland),0
2018,95-99 years,New Zealander,Male,Avondale West (Auckland),0
2018,95-99 years,New Zealander,Male,Avondale North (Auckland),0
2018,95-99 years,New Zealander,Male,Avondale Central (Auckland),0
2018,95-99 years,New Zealander,Male,Morningside (Auckland),0
2018,95-99 years,New Zealander,Male,Avondale South (Auckland),0
2018,95-99 years,New Zealander,Male,Mount Roskill North,0
2018,95-99 years,New Zealander,Male,Mount Roskill White Swan,0
2018,95-99 years,New Zealander,Male,Mount Roskill Central North,0
2018,95-99 years,New Zealander,Male,Mount Roskill Central South,0
2018,95-99 years,New Zealander,Male,Mount Roskill South,0
2018,95-99 years,New Zealander,Male,Hillsborough North (Auckland),0
2018,95-99 years,New Zealander,Male,Hillsborough West (Auckland),0
2018,95-99 years,New Zealander,Male,Royal Oak West (Auckland),0
2018,95-99 years,New Zealander,Male,Hillsborough East (Auckland),0
2018,95-99 years,New Zealander,Male,Royal Oak East (Auckland),0
2018,95-99 years,New Zealander,Male,Hillsborough South (Auckland),0
2018,95-99 years,New Zealander,Male,Mangere Bridge Ambury,0
2018,95-99 years,New Zealander,Male,Mangere Bridge,0
2018,95-99 years,New Zealander,Male,Mangere Mountain View,0
2018,95-99 years,New Zealander,Male,Mangere North,0
2018,95-99 years,New Zealander,Male,Mangere West,0
2018,95-99 years,New Zealander,Male,Mangere Central,0
2018,95-99 years,New Zealander,Male,Mangere South,0
2018,95-99 years,New Zealander,Male,Highland Park (Auckland),0
2018,95-99 years,New Zealander,Male,Mangere Mascot,0
2018,95-99 years,New Zealander,Male,Mangere South East,0
2018,95-99 years,New Zealander,Male,Mangere East,0
2018,95-99 years,New Zealander,Male,Hilltop (Auckland),0
2018,95-99 years,New Zealander,Male,The Gardens (Auckland),0
2018,95-99 years,New Zealander,Male,Manurewa Central,0
2018,95-99 years,New Zealander,Male,Manurewa East,0
2018,95-99 years,New Zealander,Male,Manurewa South,0
2018,95-99 years,New Zealander,Male,Papakura West,0
2018,95-99 years,New Zealander,Male,Papakura North,0
2018,95-99 years,New Zealander,Male,Papakura Central,0
