Year,Age,Ethnic,Sex,Area,count
2013,95-99 years,Asian,Male,Auckland Region,12
2013,95-99 years,Asian,Female,Auckland Region,24
2013,95-99 years,Asian,Total people - sex,Auckland Region,39
2013,95-99 years,Middle Eastern/Latin American/African,Male,Auckland Region,0
2013,95-99 years,Middle Eastern/Latin American/African,Female,Auckland Region,0
2013,95-99 years,Middle Eastern/Latin American/African,Total people - sex,Auckland Region,0
2013,95-99 years,Other ethnicity,Male,Auckland Region,0
2013,95-99 years,Other ethnicity,Female,Auckland Region,6
2013,95-99 years,Other ethnicity,Total people - sex,Auckland Region,6
2013,95-99 years,Not elsewhere included,Male,Auckland Region,15
2013,95-99 years,Not elsewhere included,Female,Auckland Region,33
2013,95-99 years,Not elsewhere included,Total people - sex,Auckland Region,48
2013,95-99 years,Total people,Male,Auckland Region,291
2013,95-99 years,Total people,Female,Auckland Region,945
2013,95-99 years,Total people,Total people - sex,Auckland Region,1239
2013,100 years and over,European,Male,Auckland Region,18
2013,100 years and over,European,Female,Auckland Region,123
2013,100 years and over,European,Total people - sex,Auckland Region,141
2013,100 years and over,Maori,Male,Auckland Region,0
2013,100 years and over,Maori,Female,Auckland Region,3
2013,100 years and over,Maori,Total people - sex,Auckland Region,6
2013,100 years and over,Pacific Peoples,Male,Auckland Region,0
2013,100 years and over,Pacific Peoples,Female,Auckland Region,3
2013,100 years and over,Pacific Peoples,Total people - sex,Auckland Region,3
2013,100 years and over,Asian,Male,Auckland Region,0
2013,100 years and over,Asian,Female,Auckland Region,9
2013,100 years and over,Asian,Total people - sex,Auckland Region,9
2013,100 years and over,Middle Eastern/Latin American/African,Male,Auckland Region,0
2013,100 years and over,Middle Eastern/Latin American/African,Female,Auckland Region,3
2013,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Auckland Region,3
2013,100 years and over,Other ethnicity,Male,Auckland Region,0
2013,100 years and over,Other ethnicity,Female,Auckland Region,0
2013,100 years and over,Other ethnicity,Total people - sex,Auckland Region,3
2013,100 years and over,Not elsewhere included,Male,Auckland Region,3
2013,100 years and over,Not elsewhere included,Female,Auckland Region,9
2013,100 years and over,Not elsewhere included,Total people - sex,Auckland Region,12
2013,100 years and over,Total people,Male,Auckland Region,24
2013,100 years and over,Total people,Female,Auckland Region,141
2013,100 years and over,Total people,Total people - sex,Auckland Region,165
2013,0-4 years,New Zealander,Male,Auckland Region,609
2013,0-4 years,New Zealander,Female,Auckland Region,558
2013,0-4 years,New Zealander,Total people - sex,Auckland Region,1167
2013,0-4 years,Other ethnicity nec,Male,Auckland Region,24
2013,0-4 years,Other ethnicity nec,Female,Auckland Region,21
2013,0-4 years,Other ethnicity nec,Total people - sex,Auckland Region,45
2013,5-9 years,New Zealander,Male,Auckland Region,552
2013,5-9 years,New Zealander,Female,Auckland Region,561
2013,5-9 years,New Zealander,Total people - sex,Auckland Region,1113
2013,5-9 years,Other ethnicity nec,Male,Auckland Region,24
2013,5-9 years,Other ethnicity nec,Female,Auckland Region,18
2013,5-9 years,Other ethnicity nec,Total people - sex,Auckland Region,42
2013,10-14 years,New Zealander,Male,Auckland Region,444
2013,10-14 years,New Zealander,Female,Auckland Region,432
2013,10-14 years,New Zealander,Total people - sex,Auckland Region,873
2013,10-14 years,Other ethnicity nec,Male,Auckland Region,24
2013,10-14 years,Other ethnicity nec,Female,Auckland Region,24
2013,10-14 years,Other ethnicity nec,Total people - sex,Auckland Region,48
2013,15-19 years,New Zealander,Male,Auckland Region,378
2013,15-19 years,New Zealander,Female,Auckland Region,264
2013,15-19 years,New Zealander,Total people - sex,Auckland Region,642
2013,15-19 years,Other ethnicity nec,Male,Auckland Region,39
2013,15-19 years,Other ethnicity nec,Female,Auckland Region,30
2013,15-19 years,Other ethnicity nec,Total people - sex,Auckland Region,69
2013,20-24 years,New Zealander,Male,Auckland Region,489
2013,20-24 years,New Zealander,Female,Auckland Region,318
2013,20-24 years,New Zealander,Total people - sex,Auckland Region,807
2013,20-24 years,Other ethnicity nec,Male,Auckland Region,36
2013,20-24 years,Other ethnicity nec,Female,Auckland Region,27
2013,20-24 years,Other ethnicity nec,Total people - sex,Auckland Region,63
2013,25-29 years,New Zealander,Male,Auckland Region,468
2013,25-29 years,New Zealander,Female,Auckland Region,294
2013,25-29 years,New Zealander,Total people - sex,Auckland Region,762
2013,25-29 years,Other ethnicity nec,Male,Auckland Region,27
2013,25-29 years,Other ethnicity nec,Female,Auckland Region,36
2013,25-29 years,Other ethnicity nec,Total people - sex,Auckland Region,63
2013,30-34 years,New Zealander,Male,Auckland Region,507
2013,30-34 years,New Zealander,Female,Auckland Region,315
2013,30-34 years,New Zealander,Total people - sex,Auckland Region,822
2013,30-34 years,Other ethnicity nec,Male,Auckland Region,27
2013,30-34 years,Other ethnicity nec,Female,Auckland Region,39
2013,30-34 years,Other ethnicity nec,Total people - sex,Auckland Region,63
2013,35-39 years,New Zealander,Male,Auckland Region,639
2013,35-39 years,New Zealander,Female,Auckland Region,411
2013,35-39 years,New Zealander,Total people - sex,Auckland Region,1050
2013,35-39 years,Other ethnicity nec,Male,Auckland Region,39
2013,35-39 years,Other ethnicity nec,Female,Auckland Region,36
2013,35-39 years,Other ethnicity nec,Total people - sex,Auckland Region,78
2013,40-44 years,New Zealander,Male,Auckland Region,801
2013,40-44 years,New Zealander,Female,Auckland Region,492
2013,40-44 years,New Zealander,Total people - sex,Auckland Region,1290
2013,40-44 years,Other ethnicity nec,Male,Auckland Region,30
2013,40-44 years,Other ethnicity nec,Female,Auckland Region,27
2013,40-44 years,Other ethnicity nec,Total people - sex,Auckland Region,60
2013,45-49 years,New Zealander,Male,Auckland Region,750
2013,45-49 years,New Zealander,Female,Auckland Region,504
2013,45-49 years,New Zealander,Total people - sex,Auckland Region,1254
2013,45-49 years,Other ethnicity nec,Male,Auckland Region,24
2013,45-49 years,Other ethnicity nec,Female,Auckland Region,36
2013,45-49 years,Other ethnicity nec,Total people - sex,Auckland Region,63
2013,50-54 years,New Zealander,Male,Auckland Region,711
2013,50-54 years,New Zealander,Female,Auckland Region,540
2013,50-54 years,New Zealander,Total people - sex,Auckland Region,1254
2013,50-54 years,Other ethnicity nec,Male,Auckland Region,21
2013,50-54 years,Other ethnicity nec,Female,Auckland Region,21
2013,50-54 years,Other ethnicity nec,Total people - sex,Auckland Region,39
2013,55-59 years,New Zealander,Male,Auckland Region,624
2013,55-59 years,New Zealander,Female,Auckland Region,444
2013,55-59 years,New Zealander,Total people - sex,Auckland Region,1068
2013,55-59 years,Other ethnicity nec,Male,Auckland Region,18
2013,55-59 years,Other ethnicity nec,Female,Auckland Region,15
2013,55-59 years,Other ethnicity nec,Total people - sex,Auckland Region,33
2013,60-64 years,New Zealander,Male,Auckland Region,606
2013,60-64 years,New Zealander,Female,Auckland Region,411
2013,60-64 years,New Zealander,Total people - sex,Auckland Region,1017
2013,60-64 years,Other ethnicity nec,Male,Auckland Region,6
2013,60-64 years,Other ethnicity nec,Female,Auckland Region,15
2013,60-64 years,Other ethnicity nec,Total people - sex,Auckland Region,24
2013,65-69 years,New Zealander,Male,Auckland Region,465
2013,65-69 years,New Zealander,Female,Auckland Region,303
2013,65-69 years,New Zealander,Total people - sex,Auckland Region,768
2013,65-69 years,Other ethnicity nec,Male,Auckland Region,9
2013,65-69 years,Other ethnicity nec,Female,Auckland Region,9
2013,65-69 years,Other ethnicity nec,Total people - sex,Auckland Region,18
2013,70-74 years,New Zealander,Male,Auckland Region,291
2013,70-74 years,New Zealander,Female,Auckland Region,222
2013,70-74 years,New Zealander,Total people - sex,Auckland Region,513
2013,70-74 years,Other ethnicity nec,Male,Auckland Region,6
2013,70-74 years,Other ethnicity nec,Female,Auckland Region,9
2013,70-74 years,Other ethnicity nec,Total people - sex,Auckland Region,15
2013,75-79 years,New Zealander,Male,Auckland Region,156
2013,75-79 years,New Zealander,Female,Auckland Region,108
2013,75-79 years,New Zealander,Total people - sex,Auckland Region,261
2013,75-79 years,Other ethnicity nec,Male,Auckland Region,6
2013,75-79 years,Other ethnicity nec,Female,Auckland Region,3
2013,75-79 years,Other ethnicity nec,Total people - sex,Auckland Region,6
2013,80-84 years,New Zealander,Male,Auckland Region,81
2013,80-84 years,New Zealander,Female,Auckland Region,63
2013,80-84 years,New Zealander,Total people - sex,Auckland Region,144
2013,80-84 years,Other ethnicity nec,Male,Auckland Region,3
2013,80-84 years,Other ethnicity nec,Female,Auckland Region,3
2013,80-84 years,Other ethnicity nec,Total people - sex,Auckland Region,3
2013,85-89 years,New Zealander,Male,Auckland Region,24
2013,85-89 years,New Zealander,Female,Auckland Region,36
2013,85-89 years,New Zealander,Total people - sex,Auckland Region,63
2013,85-89 years,Other ethnicity nec,Male,Auckland Region,3
2013,85-89 years,Other ethnicity nec,Female,Auckland Region,0
2013,85-89 years,Other ethnicity nec,Total people - sex,Auckland Region,3
2013,90-94 years,New Zealander,Male,Auckland Region,9
2013,90-94 years,New Zealander,Female,Auckland Region,18
2013,90-94 years,New Zealander,Total people - sex,Auckland Region,27
2013,90-94 years,Other ethnicity nec,Male,Auckland Region,0
2013,90-94 years,Other ethnicity nec,Female,Auckland Region,0
2013,90-94 years,Other ethnicity nec,Total people - sex,Auckland Region,0
2013,95-99 years,New Zealander,Male,Auckland Region,0
2013,95-99 years,New Zealander,Female,Auckland Region,6
2013,95-99 years,New Zealander,Total people - sex,Auckland Region,6
2013,95-99 years,Other ethnicity nec,Male,Auckland Region,0
2013,95-99 years,Other ethnicity nec,Female,Auckland Region,0
2013,95-99 years,Other ethnicity nec,Total people - sex,Auckland Region,0
2013,100 years and over,New Zealander,Male,Auckland Region,0
2013,100 years and over,New Zealander,Female,Auckland Region,0
2013,100 years and over,New Zealander,Total people - sex,Auckland Region,3
2013,100 years and over,Other ethnicity nec,Male,Auckland Region,0
2013,100 years and over,Other ethnicity nec,Female,Auckland Region,0
2013,100 years and over,Other ethnicity nec,Total people - sex,Auckland Region,0
2013,0-4 years,European,Male,Auckland,28017
2013,0-4 years,European,Female,Auckland,26541
2013,0-4 years,European,Total people - sex,Auckland,54558
2013,0-4 years,Maori,Male,Auckland,9051
2013,0-4 years,Maori,Female,Auckland,8481
2013,0-4 years,Maori,Total people - sex,Auckland,17535
2013,0-4 years,Pacific Peoples,Male,Auckland,12351
2013,0-4 years,Pacific Peoples,Female,Auckland,11628
2013,0-4 years,Pacific Peoples,Total people - sex,Auckland,23979
2013,0-4 years,Asian,Male,Auckland,11409
2013,0-4 years,Asian,Female,Auckland,10890
2013,0-4 years,Asian,Total people - sex,Auckland,22299
2013,0-4 years,Middle Eastern/Latin American/African,Male,Auckland,1185
2013,0-4 years,Middle Eastern/Latin American/African,Female,Auckland,1161
2013,0-4 years,Middle Eastern/Latin American/African,Total people - sex,Auckland,2343
2013,0-4 years,Other ethnicity,Male,Auckland,636
2013,0-4 years,Other ethnicity,Female,Auckland,576
2013,0-4 years,Other ethnicity,Total people - sex,Auckland,1215
2013,0-4 years,Not elsewhere included,Male,Auckland,2856
2013,0-4 years,Not elsewhere included,Female,Auckland,3018
2013,0-4 years,Not elsewhere included,Total people - sex,Auckland,5877
2013,0-4 years,Total people,Male,Auckland,52452
2013,0-4 years,Total people,Female,Auckland,49908
2013,0-4 years,Total people,Total people - sex,Auckland,102357
2013,5-9 years,European,Male,Auckland,26937
2013,5-9 years,European,Female,Auckland,25719
2013,5-9 years,European,Total people - sex,Auckland,52653
2013,5-9 years,Maori,Male,Auckland,8142
2013,5-9 years,Maori,Female,Auckland,7731
2013,5-9 years,Maori,Total people - sex,Auckland,15873
2013,5-9 years,Pacific Peoples,Male,Auckland,11397
2013,5-9 years,Pacific Peoples,Female,Auckland,10848
2013,5-9 years,Pacific Peoples,Total people - sex,Auckland,22248
2013,5-9 years,Asian,Male,Auckland,9954
2013,5-9 years,Asian,Female,Auckland,9330
2013,5-9 years,Asian,Total people - sex,Auckland,19284
2013,5-9 years,Middle Eastern/Latin American/African,Male,Auckland,1008
2013,5-9 years,Middle Eastern/Latin American/African,Female,Auckland,972
2013,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Auckland,1977
2013,5-9 years,Other ethnicity,Male,Auckland,579
2013,5-9 years,Other ethnicity,Female,Auckland,579
2013,5-9 years,Other ethnicity,Total people - sex,Auckland,1155
2013,5-9 years,Not elsewhere included,Male,Auckland,2646
2013,5-9 years,Not elsewhere included,Female,Auckland,2703
2013,5-9 years,Not elsewhere included,Total people - sex,Auckland,5349
2013,5-9 years,Total people,Male,Auckland,49935
2013,5-9 years,Total people,Female,Auckland,47655
2013,5-9 years,Total people,Total people - sex,Auckland,97593
2013,10-14 years,European,Male,Auckland,26082
2013,10-14 years,European,Female,Auckland,24501
2013,10-14 years,European,Total people - sex,Auckland,50586
2013,10-14 years,Maori,Male,Auckland,7509
2013,10-14 years,Maori,Female,Auckland,7116
2013,10-14 years,Maori,Total people - sex,Auckland,14625
2013,10-14 years,Pacific Peoples,Male,Auckland,10905
2013,10-14 years,Pacific Peoples,Female,Auckland,10641
2013,10-14 years,Pacific Peoples,Total people - sex,Auckland,21549
2013,10-14 years,Asian,Male,Auckland,9909
2013,10-14 years,Asian,Female,Auckland,9324
2013,10-14 years,Asian,Total people - sex,Auckland,19233
2013,10-14 years,Middle Eastern/Latin American/African,Male,Auckland,921
2013,10-14 years,Middle Eastern/Latin American/African,Female,Auckland,861
2013,10-14 years,Middle Eastern/Latin American/African,Total people - sex,Auckland,1779
2013,10-14 years,Other ethnicity,Male,Auckland,465
2013,10-14 years,Other ethnicity,Female,Auckland,456
2013,10-14 years,Other ethnicity,Total people - sex,Auckland,924
2013,10-14 years,Not elsewhere included,Male,Auckland,2586
2013,10-14 years,Not elsewhere included,Female,Auckland,2685
2013,10-14 years,Not elsewhere included,Total people - sex,Auckland,5271
2013,10-14 years,Total people,Male,Auckland,49452
2013,10-14 years,Total people,Female,Auckland,46950
2013,10-14 years,Total people,Total people - sex,Auckland,96405
2013,15-19 years,European,Male,Auckland,25608
2013,15-19 years,European,Female,Auckland,25158
2013,15-19 years,European,Total people - sex,Auckland,50766
2013,15-19 years,Maori,Male,Auckland,7143
2013,15-19 years,Maori,Female,Auckland,7164
2013,15-19 years,Maori,Total people - sex,Auckland,14307
2013,15-19 years,Pacific Peoples,Male,Auckland,10101
2013,15-19 years,Pacific Peoples,Female,Auckland,10245
2013,15-19 years,Pacific Peoples,Total people - sex,Auckland,20346
2013,15-19 years,Asian,Male,Auckland,12435
2013,15-19 years,Asian,Female,Auckland,11748
2013,15-19 years,Asian,Total people - sex,Auckland,24183
