Year,Age,Ethnic,Sex,Area,count
2006,80-84 years,Total people,Female,Manurewa South,21
2006,80-84 years,Total people,Female,Papakura West,48
2006,80-84 years,Total people,Female,Papakura North,27
2006,80-84 years,Total people,Female,Papakura Central,60
2006,80-84 years,Total people,Female,Papakura North East,6
2006,80-84 years,Total people,Female,Papakura Kelvin,12
2006,80-84 years,Total people,Female,Papakura Massey Park,15
2006,80-84 years,Total people,Female,Papakura East,3
2006,80-84 years,Total people,Female,Papakura Industrial,0
2006,80-84 years,Total people,Female,Cloverlea (Auckland),30
2006,80-84 years,Total people,Total people - sex,Inlets other Auckland,0
2006,80-84 years,Total people,Total people - sex,Silverdale Central (Auckland),3
2006,80-84 years,Total people,Total people - sex,Silverdale South (Auckland),9
2006,80-84 years,Total people,Total people - sex,Hillcrest North (Auckland),69
2006,80-84 years,Total people,Total people - sex,Hillcrest West (Auckland),42
2006,80-84 years,Total people,Total people - sex,Hillcrest East (Auckland),45
2006,80-84 years,Total people,Total people - sex,Western Heights (Auckland),21
2006,80-84 years,Total people,Total people - sex,Northcote Central (Auckland),54
2006,80-84 years,Total people,Total people - sex,Northcote South (Auckland),33
2006,80-84 years,Total people,Total people - sex,Northcote Point (Auckland),69
2006,80-84 years,Total people,Total people - sex,Belmont (Auckland),66
2006,80-84 years,Total people,Total people - sex,Avondale West (Auckland),39
2006,80-84 years,Total people,Total people - sex,Avondale North (Auckland),36
2006,80-84 years,Total people,Total people - sex,Avondale Central (Auckland),84
2006,80-84 years,Total people,Total people - sex,Morningside (Auckland),21
2006,80-84 years,Total people,Total people - sex,Auckland-University,0
2006,80-84 years,Total people,Total people - sex,Avondale South (Auckland),48
2006,80-84 years,Total people,Total people - sex,Mount Roskill North,48
2006,80-84 years,Total people,Total people - sex,Mount Roskill White Swan,72
2006,80-84 years,Total people,Total people - sex,Mount Roskill Central North,54
2006,80-84 years,Total people,Total people - sex,Mount Roskill Central South,18
2006,80-84 years,Total people,Total people - sex,Mount Roskill South,126
2006,80-84 years,Total people,Total people - sex,Hillsborough North (Auckland),120
2006,80-84 years,Total people,Total people - sex,Hillsborough West (Auckland),63
2006,80-84 years,Total people,Total people - sex,Royal Oak West (Auckland),60
2006,80-84 years,Total people,Total people - sex,Hillsborough East (Auckland),21
2006,80-84 years,Total people,Total people - sex,Royal Oak East (Auckland),93
2006,80-84 years,Total people,Total people - sex,Hillsborough South (Auckland),45
2006,80-84 years,Total people,Total people - sex,Mangere Bridge Ambury,57
2006,80-84 years,Total people,Total people - sex,Mangere Bridge,66
2006,80-84 years,Total people,Total people - sex,Mangere Mountain View,24
2006,80-84 years,Total people,Total people - sex,Auckland Airport,9
2006,80-84 years,Total people,Total people - sex,Mangere North,6
2006,80-84 years,Total people,Total people - sex,Mangere West,24
2006,80-84 years,Total people,Total people - sex,Mangere Central,12
2006,80-84 years,Total people,Total people - sex,Mangere South,9
2006,80-84 years,Total people,Total people - sex,Highland Park (Auckland),165
2006,80-84 years,Total people,Total people - sex,Mangere Mascot,27
2006,80-84 years,Total people,Total people - sex,Mangere South East,12
2006,80-84 years,Total people,Total people - sex,Mangere East,33
2006,80-84 years,Total people,Total people - sex,Manukau Central,6
2006,80-84 years,Total people,Total people - sex,Hilltop (Auckland),9
2006,80-84 years,Total people,Total people - sex,The Gardens (Auckland),21
2006,80-84 years,Total people,Total people - sex,Manurewa Central,60
2006,80-84 years,Total people,Total people - sex,Manurewa East,21
2006,80-84 years,Total people,Total people - sex,Manurewa South,36
2006,80-84 years,Total people,Total people - sex,Papakura West,69
2006,80-84 years,Total people,Total people - sex,Papakura North,48
2006,80-84 years,Total people,Total people - sex,Papakura Central,78
2006,80-84 years,Total people,Total people - sex,Papakura North East,21
2006,80-84 years,Total people,Total people - sex,Papakura Kelvin,21
2006,80-84 years,Total people,Total people - sex,Papakura Massey Park,24
2006,80-84 years,Total people,Total people - sex,Papakura East,9
2006,80-84 years,Total people,Total people - sex,Papakura Industrial,3
2006,80-84 years,Total people,Total people - sex,Cloverlea (Auckland),60
2006,85-89 years,European,Male,Silverdale South (Auckland),3
2006,85-89 years,European,Male,Hillcrest North (Auckland),6
2006,85-89 years,European,Male,Hillcrest West (Auckland),3
2006,85-89 years,European,Male,Hillcrest East (Auckland),12
2006,85-89 years,European,Male,Western Heights (Auckland),0
2006,85-89 years,European,Male,Northcote Central (Auckland),9
2006,85-89 years,European,Male,Northcote South (Auckland),3
2006,85-89 years,European,Male,Northcote Point (Auckland),9
2006,85-89 years,European,Male,Belmont (Auckland),15
2006,85-89 years,European,Male,Avondale West (Auckland),3
2006,85-89 years,European,Male,Avondale North (Auckland),3
2006,85-89 years,European,Male,Avondale Central (Auckland),15
2006,85-89 years,European,Male,Morningside (Auckland),3
2006,85-89 years,European,Male,Avondale South (Auckland),3
2006,85-89 years,European,Male,Mount Roskill North,3
2006,85-89 years,European,Male,Mount Roskill White Swan,12
2006,85-89 years,European,Male,Mount Roskill Central North,6
2006,85-89 years,European,Male,Mount Roskill Central South,0
2006,85-89 years,European,Male,Mount Roskill South,21
2006,85-89 years,European,Male,Hillsborough North (Auckland),54
2006,85-89 years,European,Male,Hillsborough West (Auckland),3
2006,85-89 years,European,Male,Royal Oak West (Auckland),9
2006,85-89 years,European,Male,Hillsborough East (Auckland),3
2006,85-89 years,European,Male,Royal Oak East (Auckland),15
2006,85-89 years,European,Male,Hillsborough South (Auckland),9
2006,85-89 years,European,Male,Mangere Bridge Ambury,6
2006,85-89 years,European,Male,Mangere Bridge,6
2006,85-89 years,European,Male,Mangere Mountain View,6
2006,85-89 years,European,Male,Auckland Airport,3
2006,85-89 years,European,Male,Mangere North,0
2006,85-89 years,European,Male,Mangere West,0
2006,85-89 years,European,Male,Mangere Central,3
2006,85-89 years,European,Male,Mangere South,0
2006,85-89 years,European,Male,Highland Park (Auckland),27
2006,85-89 years,European,Male,Mangere Mascot,0
2006,85-89 years,European,Male,Mangere South East,0
2006,85-89 years,European,Male,Mangere East,9
2006,85-89 years,European,Male,Manukau Central,3
2006,85-89 years,European,Male,Hilltop (Auckland),0
2006,85-89 years,European,Male,The Gardens (Auckland),3
2006,85-89 years,European,Male,Manurewa Central,6
2006,85-89 years,European,Male,Manurewa East,3
2006,85-89 years,European,Male,Manurewa South,0
2006,85-89 years,European,Male,Papakura West,21
2006,85-89 years,European,Male,Papakura North,9
2006,85-89 years,European,Male,Papakura Central,12
2006,85-89 years,European,Male,Papakura North East,6
2006,85-89 years,European,Male,Papakura Kelvin,6
2006,85-89 years,European,Male,Papakura Massey Park,0
2006,85-89 years,European,Male,Papakura East,0
2006,85-89 years,European,Male,Cloverlea (Auckland),6
2006,85-89 years,European,Female,Silverdale South (Auckland),3
2006,85-89 years,European,Female,Hillcrest North (Auckland),15
2006,85-89 years,European,Female,Hillcrest West (Auckland),9
2006,85-89 years,European,Female,Hillcrest East (Auckland),18
2006,85-89 years,European,Female,Western Heights (Auckland),0
2006,85-89 years,European,Female,Northcote Central (Auckland),12
2006,85-89 years,European,Female,Northcote South (Auckland),9
2006,85-89 years,European,Female,Northcote Point (Auckland),36
2006,85-89 years,European,Female,Belmont (Auckland),33
2006,85-89 years,European,Female,Avondale West (Auckland),6
2006,85-89 years,European,Female,Avondale North (Auckland),9
2006,85-89 years,European,Female,Avondale Central (Auckland),24
2006,85-89 years,European,Female,Morningside (Auckland),3
2006,85-89 years,European,Female,Avondale South (Auckland),9
2006,85-89 years,European,Female,Mount Roskill North,21
2006,85-89 years,European,Female,Mount Roskill White Swan,15
2006,85-89 years,European,Female,Mount Roskill Central North,18
2006,85-89 years,European,Female,Mount Roskill Central South,6
2006,85-89 years,European,Female,Mount Roskill South,57
2006,85-89 years,European,Female,Hillsborough North (Auckland),60
2006,85-89 years,European,Female,Hillsborough West (Auckland),12
2006,85-89 years,European,Female,Royal Oak West (Auckland),39
2006,85-89 years,European,Female,Hillsborough East (Auckland),6
2006,85-89 years,European,Female,Royal Oak East (Auckland),39
2006,85-89 years,European,Female,Hillsborough South (Auckland),18
2006,85-89 years,European,Female,Mangere Bridge Ambury,6
2006,85-89 years,European,Female,Mangere Bridge,12
2006,85-89 years,European,Female,Mangere Mountain View,3
2006,85-89 years,European,Female,Auckland Airport,0
2006,85-89 years,European,Female,Mangere North,0
2006,85-89 years,European,Female,Mangere West,0
2006,85-89 years,European,Female,Mangere Central,0
2006,85-89 years,European,Female,Mangere South,0
2006,85-89 years,European,Female,Highland Park (Auckland),81
2006,85-89 years,European,Female,Mangere Mascot,3
2006,85-89 years,European,Female,Mangere South East,0
2006,85-89 years,European,Female,Mangere East,6
2006,85-89 years,European,Female,Manukau Central,0
2006,85-89 years,European,Female,Hilltop (Auckland),0
2006,85-89 years,European,Female,The Gardens (Auckland),6
2006,85-89 years,European,Female,Manurewa Central,33
2006,85-89 years,European,Female,Manurewa East,9
2006,85-89 years,European,Female,Manurewa South,3
2006,85-89 years,European,Female,Papakura West,42
2006,85-89 years,European,Female,Papakura North,18
2006,85-89 years,European,Female,Papakura Central,39
2006,85-89 years,European,Female,Papakura North East,3
2006,85-89 years,European,Female,Papakura Kelvin,3
2006,85-89 years,European,Female,Papakura Massey Park,3
2006,85-89 years,European,Female,Papakura East,3
2006,85-89 years,European,Female,Cloverlea (Auckland),9
2006,85-89 years,European,Total people - sex,Silverdale South (Auckland),3
2006,85-89 years,European,Total people - sex,Hillcrest North (Auckland),21
2006,85-89 years,European,Total people - sex,Hillcrest West (Auckland),12
2006,85-89 years,European,Total people - sex,Hillcrest East (Auckland),30
2006,85-89 years,European,Total people - sex,Western Heights (Auckland),3
2006,85-89 years,European,Total people - sex,Northcote Central (Auckland),21
2006,85-89 years,European,Total people - sex,Northcote South (Auckland),15
2006,85-89 years,European,Total people - sex,Northcote Point (Auckland),45
2006,85-89 years,European,Total people - sex,Belmont (Auckland),48
2006,85-89 years,European,Total people - sex,Avondale West (Auckland),9
2006,85-89 years,European,Total people - sex,Avondale North (Auckland),15
2006,85-89 years,European,Total people - sex,Avondale Central (Auckland),39
2006,85-89 years,European,Total people - sex,Morningside (Auckland),6
2006,85-89 years,European,Total people - sex,Avondale South (Auckland),12
2006,85-89 years,European,Total people - sex,Mount Roskill North,21
2006,85-89 years,European,Total people - sex,Mount Roskill White Swan,30
2006,85-89 years,European,Total people - sex,Mount Roskill Central North,24
2006,85-89 years,European,Total people - sex,Mount Roskill Central South,6
2006,85-89 years,European,Total people - sex,Mount Roskill South,78
2006,85-89 years,European,Total people - sex,Hillsborough North (Auckland),114
2006,85-89 years,European,Total people - sex,Hillsborough West (Auckland),18
2006,85-89 years,European,Total people - sex,Royal Oak West (Auckland),48
2006,85-89 years,European,Total people - sex,Hillsborough East (Auckland),9
2006,85-89 years,European,Total people - sex,Royal Oak East (Auckland),54
2006,85-89 years,European,Total people - sex,Hillsborough South (Auckland),27
2006,85-89 years,European,Total people - sex,Mangere Bridge Ambury,9
2006,85-89 years,European,Total people - sex,Mangere Bridge,18
2006,85-89 years,European,Total people - sex,Mangere Mountain View,6
2006,85-89 years,European,Total people - sex,Auckland Airport,3
2006,85-89 years,European,Total people - sex,Mangere North,0
2006,85-89 years,European,Total people - sex,Mangere West,0
2006,85-89 years,European,Total people - sex,Mangere Central,3
2006,85-89 years,European,Total people - sex,Mangere South,0
2006,85-89 years,European,Total people - sex,Highland Park (Auckland),108
2006,85-89 years,European,Total people - sex,Mangere Mascot,3
2006,85-89 years,European,Total people - sex,Mangere South East,0
2006,85-89 years,European,Total people - sex,Mangere East,15
2006,85-89 years,European,Total people - sex,Manukau Central,3
2006,85-89 years,European,Total people - sex,Hilltop (Auckland),3
2006,85-89 years,European,Total people - sex,The Gardens (Auckland),6
2006,85-89 years,European,Total people - sex,Manurewa Central,39
2006,85-89 years,European,Total people - sex,Manurewa East,12
2006,85-89 years,European,Total people - sex,Manurewa South,3
2006,85-89 years,European,Total people - sex,Papakura West,63
2006,85-89 years,European,Total people - sex,Papakura North,30
2006,85-89 years,European,Total people - sex,Papakura Central,51
2006,85-89 years,European,Total people - sex,Papakura North East,9
2006,85-89 years,European,Total people - sex,Papakura Kelvin,12
2006,85-89 years,European,Total people - sex,Papakura Massey Park,3
2006,85-89 years,European,Total people - sex,Papakura East,3
2006,85-89 years,European,Total people - sex,Cloverlea (Auckland),15
2006,85-89 years,Maori,Male,Silverdale South (Auckland),0
2006,85-89 years,Maori,Male,Hillcrest North (Auckland),0
2006,85-89 years,Maori,Male,Hillcrest West (Auckland),3
2006,85-89 years,Maori,Male,Hillcrest East (Auckland),0
2006,85-89 years,Maori,Male,Western Heights (Auckland),0
2006,85-89 years,Maori,Male,Northcote Central (Auckland),0
2006,85-89 years,Maori,Male,Northcote South (Auckland),0
2006,85-89 years,Maori,Male,Northcote Point (Auckland),0
2006,85-89 years,Maori,Male,Belmont (Auckland),0
2006,85-89 years,Maori,Male,Avondale West (Auckland),0
2006,85-89 years,Maori,Male,Avondale North (Auckland),0
2006,85-89 years,Maori,Male,Avondale Central (Auckland),0
2006,85-89 years,Maori,Male,Morningside (Auckland),0
2006,85-89 years,Maori,Male,Avondale South (Auckland),0
2006,85-89 years,Maori,Male,Mount Roskill North,0
2006,85-89 years,Maori,Male,Mount Roskill White Swan,0
2006,85-89 years,Maori,Male,Mount Roskill Central North,0
2006,85-89 years,Maori,Male,Mount Roskill Central South,0
2006,85-89 years,Maori,Male,Mount Roskill South,0
2006,85-89 years,Maori,Male,Hillsborough North (Auckland),3
2006,85-89 years,Maori,Male,Hillsborough West (Auckland),0
2006,85-89 years,Maori,Male,Royal Oak West (Auckland),0
2006,85-89 years,Maori,Male,Hillsborough East (Auckland),0
2006,85-89 years,Maori,Male,Royal Oak East (Auckland),0
2006,85-89 years,Maori,Male,Hillsborough South (Auckland),0
2006,85-89 years,Maori,Male,Mangere Bridge Ambury,0
2006,85-89 years,Maori,Male,Mangere Bridge,0
2006,85-89 years,Maori,Male,Mangere Mountain View,0
2006,85-89 years,Maori,Male,Auckland Airport,0
